lineNo;assgNo;prevFixDur;firstfixDur;firstPassFixDur;nextFixDur;firstSaccLen;lastSaccLen;prevFixPos;landingPos;leavingPos;totalFixDur;meanFixDur;regressLen;regressDur;pupilDiamMax;pupilDiamLag;timePrtctg;titleNo;wordNo;target
4960;151;219;219;219;219;62.5879;92.6998;71.218;93.086;102.1494;219;219;0;0;0.2431;0.2886;0.0317;7;1;1
4961;151;219;219;219;278;92.6998;83.5853;125.6065;53.3971;62.1953;219;219;0;0;0.2431;0.3621;0.0317;8;1;1
4980;152;0;219;219;338;0;235.8925;0;139.866;125.7627;219;219;0;0;-0.1289;0.0371;0.0629;3;2;1
4995;153;219;159;159;318;282.438;282.1436;93.7443;207.2993;202.9002;159;159;4633;199;0.1001;0.1771;0.0133;4;2;1
4997;153;219;159;159;318;621.8957;48.1274;601.3094;48.6338;20.0811;159;159;4633;199;0.0751;0.1771;0.0133;4;2;1
4998;153;159;179;179;239;48.1274;114.7661;106.7333;57.1183;54.0393;179;179;0;477;0.1246;0.1771;0.0149;4;1;1
4999;153;179;239;418;239;114.7661;60.5186;160.0125;75.1332;56.1293;418;209;0;637;0.1771;0.1771;0.0349;2;1;1
5006;153;179;239;418;239;133.0423;341.0367;183.4394;50.01;73.9003;219;219;0;637;0.0861;0.1056;0.0183;2;1;1
5007;153;219;259;259;159;341.0367;111.6121;244.0512;103.2049;99.2396;259;259;0;1015;0.0531;0.1056;0.0216;2;3;1
5008;153;259;159;159;378;111.6121;181.2236;67.9117;49.8623;63.2949;159;159;378;159;0.0531;0.1056;0.0133;2;4;1
5009;153;219;259;259;159;181.2236;145.1981;217.1474;42.5118;44.7018;378;378;0;1015;0.0531;0.1056;0.0315;2;3;1
5010;153;378;99;198;139;145.1981;235.604;222.3893;70.9524;60.5186;198;99;0;198;0.0241;0.1056;0.0165;3;2;1
5011;153;99;139;238;119;235.604;134.0233;233.0536;6.8007;97.751;238;119;0;238;0.1056;0.1056;0.0199;3;6;1
5012;153;99;119;119;119;134.0233;589.8782;54.3323;80.6257;75.0417;119;119;0;119;0.1056;0.0786;0.0099;3;7;1
5013;153;159;179;179;239;589.8782;157.334;676.9852;86.7208;60.6012;298;149;0;477;0.1056;0.0786;0.0249;4;1;1
5014;153;219;159;159;318;157.334;223.0807;55.3263;111.0158;92.0706;199;199;4633;199;0.1056;0.0786;0.0166;4;2;1
5015;153;199;159;159;219;223.0807;165.4358;173.9339;52.9245;63.0635;159;159;0;0;0.0786;0.0786;0.0133;4;3;1
5016;153;159;219;219;179;165.4358;554.5316;89.4427;88.5438;77.269;219;219;0;0;0.0786;0.0751;0.0183;4;4;1
5018;153;219;99;179;99;50.4009;204.0098;94.3398;41.0366;47.2784;179;89.5;0;0;0.0751;0.3651;0.0149;6;1;1
5019;153;80;99;198;99;204.0098;172.529;174.7341;38.1084;37.4066;198;99;0;0;0.0191;0.3651;0.0165;6;3;1
5020;153;99;99;99;139;172.529;124.8089;69.5845;107.6894;102.578;99;99;894;0;0.0451;0.3651;0.0083;6;4;1
5024;153;298;99;99;119;126.8671;142.4254;101.9657;16.9189;19.7041;99;99;0;0;0.3651;0.2981;0.0083;6;6;1
5025;153;99;119;119;119;142.4254;152.4549;84.1487;56.7208;63.8318;119;119;0;0;0.3651;0.3131;0.0099;6;7;1
5026;153;119;119;119;99;152.4549;874.8634;106.0424;48.8262;48.2597;119;119;0;0;0.3651;0.3131;0.0099;6;8;1
5035;153;139;199;199;199;848.6849;149.6103;921.1406;86.5361;67.4036;199;199;0;0;0.3131;0.4211;0.0166;9;1;1
5036;153;199;199;199;179;149.6103;228.6974;44.4072;99.5314;102.1482;199;199;0;0;0.3131;0.4811;0.0166;9;2;1
5037;153;199;179;179;219;228.6974;138.7309;165.1484;66.2212;65.8502;179;179;0;0;0.3131;0.5746;0.0149;9;3;1
5038;153;179;219;219;179;138.7309;117.3084;53.4509;88.8172;70.9454;219;219;0;0;0.3131;0.5746;0.0183;9;4;1
5039;153;219;179;179;179;117.3084;135.1758;80.4114;37.855;36.0555;179;179;0;0;0.3621;0.5746;0.0149;9;5;1
5040;153;179;179;179;119;135.1758;177.2907;31.6228;98.5114;78.748;179;179;0;0;0.4191;0.5746;0.0149;9;6;1
5041;153;179;119;119;239;177.2907;949.8329;122.4949;50.1523;37.3363;119;119;0;0;0.4191;0.5746;0.0099;9;8;1
5049;154;0;80;80;159;0;352.23;0;24.0416;31.9766;80;80;0;0;0.0333;0.2423;0.0093;4;4;1
5050;154;80;159;298;179;352.23;87.57;387.9394;97.7471;45.6098;298;149;0;0;0.0768;0.2423;0.0346;1;1;1
5051;154;139;179;179;179;87.57;347.7963;66.3702;39.9656;44.0028;179;179;0;0;0.1213;0.2423;0.0208;1;2;1
5052;154;179;179;179;179;347.7963;216.9453;344.768;5.7009;7.5166;179;179;0;0;0.1213;0.2423;0.0208;1;6;1
5053;154;179;179;179;139;216.9453;582.3257;145.0034;77.0016;72.0694;179;179;0;0;0.1213;0.2423;0.0208;1;7;1
5057;154;139;477;616;139;258.0891;144.0868;333.2867;77.8412;44.0369;616;308;0;99;0.2423;0.2008;0.0714;3;1;1
5058;154;139;139;139;219;144.0868;139.3126;125.3236;25.5196;22.2991;139;139;1233;0;0.1628;0.2008;0.0161;3;2;1
5063;154;139;477;616;139;100.5199;116.5204;105.0952;41.9315;41.14;219;219;0;99;0.2008;0.1523;0.0254;3;1;1
5064;154;139;139;139;219;116.5204;165.5113;125.016;10.5119;25.224;199;199;1233;0;0.1788;0.1563;0.0231;3;2;1
5065;154;199;179;179;199;165.5113;199.0226;79.1581;94.7589;102.489;179;179;556;0;0.1548;0.1818;0.0208;3;3;1
5066;154;179;199;199;239;199.0226;381.9453;137.1313;60.407;68.0074;199;199;0;0;0.1413;0.1818;0.0231;3;5;1
5067;154;199;239;239;139;381.9453;83.7257;504.469;122.6795;115.7087;239;239;0;0;0.1243;0.1818;0.0277;4;2;1
5068;154;239;139;139;139;83.7257;47.9296;39.9625;53.7448;60.0354;139;139;0;0;0.1508;0.1818;0.0161;4;3;1
5069;154;0;80;80;159;47.9296;107.6708;11.6619;39.0128;56.921;139;139;0;0;0.1523;0.1818;0.0161;4;4;1
5070;154;139;99;99;219;107.6708;418.7317;23.7697;82.2192;95.3231;99;99;0;0;0.1523;0.1818;0.0115;4;5;1
5071;154;99;219;219;159;418.7317;199.0157;454.0099;40.2523;28.4429;219;219;0;0;0.1523;0.1933;0.0254;5;1;1
5072;154;219;159;159;99;199.0157;134.0755;137.2334;57.4913;58.1227;159;159;0;0;0.1563;0.2253;0.0184;5;2;1
5073;154;159;99;99;80;134.0755;303.9215;81.2527;55.4707;71.5;99;99;0;0;0.1818;0.2253;0.0115;5;3;1
5076;154;238;99;417;139;166.8682;134.7368;207.2342;42.9796;142.514;417;139;0;0;0.1818;0.2718;0.0484;7;1;1
5077;154;139;139;139;99;134.7368;139.0189;79.4292;74.2647;73.0154;139;139;179;0;0.1773;0.3048;0.0161;7;2;1
5079;154;99;80;80;179;170.913;173.5029;129.0271;51.923;70.6576;80;80;0;0;0.1933;0.3163;0.0093;7;5;1
5080;154;80;179;179;139;173.5029;700.6126;66.4831;125.6155;105.6835;179;179;0;0;0.2073;0.3163;0.0208;7;6;1
5090;154;199;179;179;199;873.9637;228.8154;605.4717;47.8017;36.0902;238;238;556;0;0.1378;0.3583;0.0276;3;3;1
5091;154;139;477;616;139;228.8154;80.1311;301.1063;75.6439;73.1608;99;99;0;99;0.1378;0.1378;0.0115;3;1;1
5096;155;139;358;358;159;275.3271;318.4168;318.2907;81.4079;83.1685;358;358;0;0;0.0668;0.1978;0.0323;1;1;1
5097;155;358;159;159;139;318.4168;142.5351;300.6726;31.4841;29;159;159;0;0;0.1108;0.1978;0.0143;1;4;1
5098;155;159;139;139;159;142.5351;112.5544;93.0484;53.2189;66.4116;139;139;0;0;0.1108;0.1978;0.0125;1;5;1
5099;155;139;159;159;80;112.5544;74.4866;80.0812;48.8365;61.0737;159;159;0;0;0.1108;0.1978;0.0143;1;7;1
5108;155;139;358;358;159;197.0971;378.0245;147.6279;74.9083;91.6652;99;99;0;0;0.1798;0.1288;0.0089;1;1;1
5123;155;199;179;179;179;542.6272;56.1427;571.4867;32.2684;16.8077;179;179;179;99;0.0593;0.0443;0.0161;5;2;1
5124;155;179;179;179;179;56.1427;200.5224;87.9318;39.6295;57.9828;179;179;0;179;0.0158;0.0443;0.0161;5;1;1
5125;155;179;179;318;159;200.5224;197.6088;221.6506;35.5844;106.1285;318;159;0;0;0.0158;0.0443;0.0287;5;4;1
5126;155;139;159;417;99;197.6088;416.5948;102.8397;98.7244;38.5876;417;208.5;99;0;0.0063;0.0693;0.0376;5;5;1
5127;155;199;179;179;179;416.5948;61.5731;416.5813;51.0025;45.8939;99;99;179;99;0.0443;0.1538;0.0089;5;2;1
5138;155;100;80;80;99;1453.2072;300.5703;590.7707;1088.3516;77.0146;80;80;0;0;0.1853;0.3358;0.0072;8;1;1
5139;155;80;99;99;159;300.5703;332.6718;252.9585;55.491;50.5099;99;99;0;0;0.2938;0.3358;0.0089;8;4;1
5140;155;99;159;159;99;332.6718;138.5442;391.4805;58.5769;58.0022;159;159;0;0;0.2938;0.3358;0.0143;9;1;1
5141;155;159;99;99;159;138.5442;148.0034;134.0037;3.0414;7.0178;99;99;0;0;0.2938;0.3358;0.0089;9;2;1
5142;155;99;159;159;99;148.0034;393.0919;219.8227;84.1204;88.6848;159;159;0;80;0.2688;0.3358;0.0143;10;1;1
5143;155;159;99;198;179;393.0919;784.883;309.131;89.1586;82.9473;198;99;716;0;0.3358;0.3038;0.0179;10;4;1
5146;155;159;99;99;80;735.3533;86.6487;703.9212;49.2392;49.8623;99;99;80;0;0.3038;0.1148;0.0089;10;2;1
5147;155;99;159;159;99;86.6487;209.5865;217.7016;133.0122;129.2478;80;80;0;80;0.3038;0.1148;0.0072;10;1;1
5148;155;80;80;80;119;209.5865;167.1743;164.7574;42.8544;42.4058;80;80;0;0;0.2568;0.1148;0.0072;10;3;1
5149;155;80;119;119;139;167.1743;771.7205;152.3187;14.8661;2.5495;119;119;0;0;0.0898;0.1148;0.0107;10;5;1
5155;156;0;159;159;239;0;294.3331;0;47.8774;38.3275;159;159;0;0;0.0813;0.1563;0.0329;4;2;1
5156;156;159;239;477;159;294.3331;229.5196;314.6633;107.8239;49.4495;477;238.5;0;0;0.0813;0.1563;0.0987;1;1;1
5157;156;238;159;298;199;229.5196;107.2287;141.7921;92.5338;60.531;298;149;0;0;0.1563;0.1563;0.0617;1;2;1
5158;156;139;199;199;179;107.2287;210.5053;83.3607;32.0156;59.8206;199;199;0;0;0.1563;0.1563;0.0412;1;4;1
5159;156;199;179;179;219;210.5053;181.8378;195.2562;26.9072;22.3886;179;179;0;0;0.1563;0.1033;0.037;1;6;1
5160;156;179;219;219;139;181.8378;647.5;91.2853;122.5612;113.6321;219;219;974;318;0.1563;0.1033;0.0453;2;6;1
5161;156;219;139;318;179;647.5;389.7708;768.7971;117.0235;59.808;318;159;0;318;0.1563;0.1033;0.0658;2;1;1
5162;156;179;179;179;159;389.7708;89.1866;293.6818;94.0651;104.0829;179;179;0;179;0.1013;0.1033;0.037;2;3;1
5163;156;179;159;159;179;89.1866;224.3819;12;80.5761;105.8643;159;159;0;159;0.0638;0.1033;0.0329;2;4;1
5164;156;179;219;219;139;224.3819;700.1116;102.4207;144.8741;104.2029;318;159;974;318;0.0673;0.1033;0.0658;2;6;1
5172;157;0;139;139;298;0;89.6131;0;65.2993;63.287;139;139;556;0;0.0903;0.1553;0.0143;1;2;1
5173;157;139;298;556;199;89.6131;155.7899;157.8005;81.0015;67.574;556;278;0;556;0.1553;0.1903;0.0573;1;1;1
5175;157;139;298;556;199;130.5613;230.5195;219.529;107.0047;52.8417;616;308;0;556;0.1553;0.1903;0.0635;1;1;1
5176;157;437;179;179;159;230.5195;288.3834;192.0521;49.93;39.3001;179;179;0;0;0.1903;0.1903;0.0184;1;3;1
5177;157;179;159;159;179;288.3834;361.8304;191.387;92.4905;104.2929;159;159;0;0;0.1903;0.1878;0.0164;1;5;1
5184;157;199;378;378;139;697.0088;215.0593;786.1768;95.2733;69.5647;378;378;0;0;0.1128;0.0813;0.039;3;1;1
5185;157;378;139;139;219;215.0593;123.5364;100.2247;112.3755;95.39;139;139;0;0;0.0813;0.0353;0.0143;3;2;1
5186;157;139;219;219;159;123.5364;285.3769;13.4536;107.5105;98.1542;219;219;0;0;0.0813;0.0353;0.0226;3;3;1
5187;157;219;159;159;219;285.3769;165.7739;210.0381;74.4799;71.381;159;159;0;0;0.0353;0.0868;0.0164;3;6;1
5188;157;159;219;219;119;165.7739;650.0325;119.8541;60.5826;58.4123;219;219;0;0;0.0353;0.0873;0.0226;3;7;1
5189;157;219;119;119;238;650.0325;99.0316;661.465;43.4885;38.746;119;119;238;0;0.0353;0.1008;0.0123;4;2;1
5190;157;119;238;238;159;99.0316;339.73;159.8781;60.3366;52.1009;238;238;0;576;0.0353;0.1008;0.0245;4;1;1
5191;157;238;159;159;179;339.73;179.0112;263.2869;77.7817;90.8983;159;159;0;0;0.0013;0.1008;0.0164;4;3;1
5192;157;159;179;179;338;179.0112;506.9795;174.2326;12.3491;7.1589;179;179;338;0;0.0233;0.1008;0.0184;4;6;1
5193;157;119;238;238;159;506.9795;184.6734;585.0214;76.4853;77.3692;338;338;0;576;0.0233;0.1008;0.0348;4;1;1
5210;157;99;139;139;119;477.256;93.5481;533.4285;61.502;61.3861;139;139;0;0;0.1693;0.3413;0.0143;8;1;1
5211;157;139;119;119;80;93.5481;114.0395;20.6155;79.712;91.5014;119;119;519;0;0.1753;0.3413;0.0123;8;2;1
5216;157;80;80;80;99;41.9762;184.4587;66.0303;23.7171;48.6261;80;80;0;0;0.3108;0.2313;0.0082;8;5;1
5217;157;80;99;99;80;184.4587;174.1558;167.3559;65.4866;36.2112;99;99;0;0;0.3188;0.2313;0.0102;8;7;1
5219;157;80;100;100;139;680.3178;90.6091;689.2924;3.1623;10.9659;100;100;399;100;0.2918;0.2918;0.0103;10;2;1
5220;157;100;139;139;100;90.6091;83.5374;142.4254;57.2647;79.4119;139;139;0;139;0.2713;0.2713;0.0143;10;1;1
5221;157;80;100;100;139;83.5374;142.762;92.3472;36.2664;18.8481;100;100;399;100;0.2538;0.2538;0.0103;10;2;1
5223;158;0;139;378;278;0;283.7781;0;65.5172;56.225;378;189;0;119;0.1388;0.1468;0.0672;1;1;1
5224;158;239;278;278;258;283.7781;157.2895;209.7737;79.5629;86.6386;278;278;258;0;0.1468;0.1468;0.0494;1;3;1
5225;158;278;258;258;179;157.2895;290.3812;197.4285;65.622;46.4247;258;258;0;258;0.1468;0.1423;0.0459;1;2;1
5226;158;258;179;179;119;290.3812;86.9669;262.6062;24.6272;49.5707;179;179;0;0;0.1468;0.1423;0.0318;1;4;1
5227;158;179;119;119;159;86.9669;89.237;26.9258;65.6087;69.464;119;119;0;0;0.1423;0.1183;0.0212;1;5;1
5228;158;119;159;159;119;89.237;567.5795;70.3847;38.0132;49.6412;159;159;119;0;0.1423;0.1183;0.0283;1;6;1
5229;158;0;139;378;278;567.5795;75.4603;675.6227;112.5;118.8876;119;119;0;119;0.1423;0.1183;0.0212;1;1;1
5230;158;119;557;557;219;75.4603;374.4389;118.1059;56.5685;48.7494;557;557;0;0;0.1423;0.1183;0.099;2;1;1
5231;158;557;219;219;179;374.4389;212.5847;250.06;125.3236;131.0153;219;219;0;0;0.1183;0.1878;0.0389;2;4;1
5232;158;219;179;179;159;212.5847;200.7648;180.4688;33.4701;37.1248;179;179;0;0;0.0863;0.1878;0.0318;2;5;1
5234;158;159;119;119;139;36.5548;124.2578;102.8834;69.9089;82.7647;119;119;0;0;0.0798;0.1878;0.0212;2;6;1
5245;159;0;99;437;179;0;284.5861;0;162.1496;58.8218;437;145.6667;0;676;-0.0277;0.0983;0.0319;1;1;1
5246;159;199;179;179;179;284.5861;104.1933;188.2817;105.9965;126.4407;179;179;199;119;-0.0122;0.0983;0.0131;1;3;1
5247;159;179;179;179;139;104.1933;93.5535;51.4004;75.5844;71.7008;179;179;0;0;0.0553;0.0983;0.0131;1;4;1
5248;159;179;139;139;278;93.5535;529.7955;18.6815;76.6045;86.3713;139;139;596;0;0.0883;0.0983;0.0101;1;5;1
5249;159;0;99;437;179;529.7955;289.5155;554.0442;58.9173;46.0435;278;278;0;676;0.0883;0.0983;0.0203;1;1;1
5250;159;199;179;179;179;289.5155;294.7563;193.6208;101.7214;100.2522;119;119;199;119;0.0883;0.0983;0.0087;1;3;1
5251;159;0;99;437;179;294.7563;120.5498;328.9514;51.3249;58.9619;199;199;0;676;0.0983;0.0983;0.0145;1;1;1
5252;159;199;139;139;298;120.5498;413.4834;57.0088;159.7975;169.4771;139;139;0;0;0.0983;0.0943;0.0101;2;1;1
5253;159;139;298;298;179;413.4834;272.3417;327.4706;85.3756;60.208;298;298;0;0;0.0983;0.0943;0.0217;2;4;1
5254;159;298;179;179;139;272.3417;36.868;225.0555;43.1856;41.8629;179;179;139;0;0.0983;0.0808;0.0131;2;6;1
5255;159;179;139;139;99;36.868;639.1811;152.3155;102.06;98.3489;139;139;0;139;0.0943;0.0768;0.0101;2;5;1
5299;159;99;80;160;119;715.4658;349.2825;799.316;88.6411;48.0234;160;80;377;0;0.1238;0.1393;0.0117;8;1;1
5301;159;119;258;258;99;304.7971;152.2104;258.366;60.9262;55.7517;258;258;0;80;0.1393;0.0623;0.0188;8;6;1
5302;159;258;99;99;80;152.2104;201.7734;89.9611;64.438;57.5847;99;99;80;0;0.1393;0.3173;0.0072;8;7;1
5303;159;119;258;258;99;201.7734;639.0618;192.3746;46.5242;18.3439;80;80;0;80;0.0918;0.3173;0.0058;8;6;1
5304;159;80;139;139;119;639.0618;539.0659;676.0274;62.2776;49.6639;139;139;0;0;0.0643;0.3173;0.0101;10;1;1
5333;161;219;119;119;199;481.1138;119.9177;525.0381;50.0625;45.1774;119;119;199;0;0.0742;0.1572;0.0143;2;2;1
5334;161;119;199;199;179;119.9177;467.0043;147.3397;35.3871;26.0768;199;199;0;199;0.0792;0.1572;0.024;2;1;1
5335;161;199;179;179;179;467.0043;248.582;476.0011;12;9.0554;179;179;0;0;0.1517;0.1572;0.0215;2;5;1
5336;161;179;179;179;139;248.582;124.904;150.0033;102.2595;115.0489;179;179;0;0;0.1572;0.1572;0.0215;2;7;1
5337;161;179;139;139;298;124.904;764.3173;18.4391;119.0011;117.0523;139;139;0;0;0.1572;0.1357;0.0167;2;8;1
5354;161;159;139;576;358;566.7241;113.6101;664.5916;95.5314;230.5656;576;192;0;0;0.0477;0.1332;0.0693;5;1;1
5355;161;139;358;358;179;113.6101;187.8224;47.0106;66.0019;51.5873;358;358;0;0;0.1332;0.1332;0.0431;5;2;1
5356;161;358;179;179;318;187.8224;473.6465;103.0194;75.4255;85.6519;179;179;0;0;0.1332;0.0472;0.0215;5;3;1
5357;161;179;318;318;139;473.6465;177.1588;525.8156;58.9936;59.0762;318;318;0;0;0.1332;0.0472;0.0383;6;1;1
5358;161;318;139;139;199;177.1588;207.4187;139.0324;43.2926;36.2802;139;139;0;0;0.0472;0.0472;0.0167;6;2;1
5361;162;0;179;179;437;0;52.1392;0;25.02;28.2577;179;179;437;318;0.0097;0.0382;0.0224;1;2;1
5362;162;179;437;437;159;52.1392;393.0385;95.0211;48.3839;41.4276;437;437;0;437;0.0097;0.0427;0.0547;1;1;1
5363;162;437;159;159;199;393.0385;100.4502;224.3212;173.4013;172.2513;159;159;0;0;0.0227;0.0812;0.0199;1;3;1
5364;162;159;199;199;298;100.4502;111.4473;51.614;60.3925;63.5059;199;199;0;0;0.0227;0.0812;0.0249;1;4;1
5365;162;199;298;298;318;111.4473;482.0664;96.1301;15.8902;31.0846;298;298;318;0;0.0227;0.0812;0.0373;1;6;1
5366;162;0;179;179;437;482.0664;175.6595;592.0845;112.0814;109.1146;318;318;437;318;0.0382;0.0812;0.0398;1;2;1
5367;162;318;179;179;179;175.6595;375.5163;195.9209;16.3478;21.587;179;179;0;0;0.0427;0.1767;0.0224;2;1;1
5368;162;179;179;179;139;375.5163;313.0994;312.0064;68.5164;71.044;179;179;0;0;0.0427;0.1767;0.0224;2;3;1
5374;162;238;139;139;199;433.8093;37.8319;433.3647;10.1242;14.9164;139;139;636;437;0.1802;0.1802;0.0174;4;2;1
5375;162;139;199;199;199;37.8319;98.4594;100.4988;71.8418;58.1055;199;199;0;199;0.1802;0.1722;0.0249;4;1;1
5376;162;238;139;139;199;98.4594;211.5;36.0139;61.2944;40.8044;437;218.5;636;437;0.1802;0.1217;0.0547;4;2;1
5377;162;238;239;239;258;211.5;188.006;149.2146;57.7603;71.5489;239;239;0;0;0.1722;0.0722;0.0299;4;3;1
5378;162;239;258;258;219;188.006;177.9396;122.1884;75.7925;79.555;258;258;0;0;0.1217;0.0917;0.0323;4;4;1
5379;162;258;219;219;80;177.9396;171.0468;112.641;63.9414;91.0069;219;219;0;0;0.0582;0.0917;0.0274;4;5;1
5380;162;219;80;80;139;171.0468;777.7739;99.985;84.5355;75.3293;80;80;0;0;0.0537;0.0917;0.01;4;6;1
5394;163;0;139;139;219;0;394.3796;0;26.4008;47.7205;139;139;0;0;0.0087;0.1392;0.0151;5;3;1
5395;163;139;219;438;139;394.3796;261.6911;393.117;66.7533;38.2099;438;219;0;0;0.0282;0.1392;0.0477;1;1;1
5396;163;219;139;139;159;261.6911;185.6946;208.6145;58.8069;52.9741;139;139;0;0;0.0802;0.1392;0.0151;1;3;1
5397;163;139;159;159;139;185.6946;271.5005;51.8845;140.788;168.1264;159;159;0;0;0.0802;0.1392;0.0173;1;4;1
5398;163;159;139;139;278;271.5005;717.2247;286.1748;15.1327;31.5317;139;139;0;0;0.0802;0.1392;0.0151;1;6;1
5399;163;139;278;278;179;717.2247;219.0365;715.2014;41.5271;3.3541;278;278;0;0;0.1047;0.1392;0.0303;2;2;1
5400;163;278;179;179;139;219.0365;90.5124;117.0982;99.505;112.6599;179;179;0;0;0.1247;0.1392;0.0195;2;3;1
5401;163;179;139;139;159;90.5124;356.6546;10.6301;89.3155;99.6519;139;139;0;0;0.1392;0.1392;0.0151;2;4;1
5402;163;139;159;159;159;356.6546;140.1749;269.1189;90.1388;90.0028;159;159;0;0;0.1392;0.1392;0.0173;2;7;1
5403;163;159;159;159;239;140.1749;806.3723;101.2423;43.5718;46.7039;159;159;0;0;0.1392;0.1102;0.0173;2;9;1
5415;163;219;159;159;219;451.6949;55.6597;477.7656;21.9659;14.3003;159;159;219;99;0.0152;0.0267;0.0173;5;2;1
5416;163;159;219;219;219;55.6597;52.7376;108.1665;57.4674;56.8001;219;219;0;219;0.0152;0.0267;0.0238;5;1;1
5417;163;0;139;139;219;52.7376;141.508;72.9932;16.14;12.0104;219;219;0;0;0.0152;0.0267;0.0238;5;3;1
5418;163;219;239;239;199;141.508;218.8024;116.619;28.0401;31.1809;239;239;0;0;0.0152;0.0267;0.026;5;4;1
5419;163;239;199;378;99;218.8024;464.7819;155.1161;62.572;128.0625;378;189;99;0;0.0162;0.0957;0.0412;5;6;1
5420;163;219;159;159;219;464.7819;55.491;460.0391;42.0268;34.5145;99;99;219;99;0.0162;0.1467;0.0108;5;2;1
5421;163;99;179;179;99;55.491;518.5241;102.9563;49.2392;22.8528;179;179;0;0;0.0162;0.1467;0.0195;6;1;1
5422;163;179;99;99;179;518.5241;116.5043;366.3496;147.2753;158.7278;99;99;0;0;0.0267;0.1467;0.0108;6;3;1
5423;163;99;179;179;179;116.5043;217.1687;28.6356;97.4641;108.1134;179;179;0;0;0.0267;0.1467;0.0195;6;4;1
5424;163;179;179;338;139;217.1687;109.6586;120.0666;105.1487;76.415;338;169;0;0;0.0267;0.2332;0.0368;6;5;1
5425;163;159;139;139;139;109.6586;842.4525;56.3205;69.6796;72.6911;139;139;0;0;0.0957;0.2507;0.0151;6;6;1
5430;163;199;99;278;99;597.2441;158.2024;691.6943;104.7485;41.7043;278;139;0;0;0.2332;0.6357;0.0303;8;1;1
5431;163;179;99;99;179;158.2024;584.2929;132.0189;34.7311;48.4484;99;99;0;0;0.2332;0.6357;0.0108;8;3;1
5432;163;99;179;179;80;584.2929;729.1257;557.4747;32.9317;29.5846;179;179;0;0;0.2507;0.6357;0.0195;8;7;1
5439;164;0;159;159;139;0;345.8949;0;54.5642;57.6303;159;159;0;0;-0.0798;0.0257;0.0135;4;3;1
5440;164;159;139;338;239;345.8949;279.8272;413.8756;105.5746;51.8845;338;169;0;0;-0.0783;0.0882;0.0288;1;1;1
5441;164;199;239;239;199;279.8272;196.0638;188.8597;95.0329;100.1062;239;239;0;0;-0.0783;0.1787;0.0203;1;2;1
5442;164;239;199;199;159;196.0638;75.2629;86.3134;108.6658;110.0023;199;199;0;0;-0.0403;0.1787;0.0169;1;3;1
5443;164;199;159;159;199;75.2629;247.5727;20.0998;57.4891;69.9518;159;159;0;0;-0.0188;0.1787;0.0135;1;4;1
5444;164;159;199;199;139;247.5727;719.9905;198.6454;50.6211;53.7331;199;199;0;0;-0.0018;0.1787;0.0169;1;7;1
5449;164;239;238;238;179;333.0323;95.2575;408.9315;85.3288;81.5;238;238;0;0;0.1787;0.1787;0.0203;3;1;1
5450;164;238;179;179;199;95.2575;87.4643;40.7922;57.9245;49.5908;179;179;0;0;0.1787;0.1622;0.0152;3;2;1
5451;164;179;199;199;417;87.4643;117.0171;61.5224;24.6221;47.9505;199;199;0;0;0.1787;0.1622;0.0169;3;4;1
5452;164;199;417;417;119;117.0171;344.0124;112.641;16.7705;51.3128;417;417;0;0;0.1787;0.1457;0.0355;3;6;1
5453;164;417;119;119;179;344.0124;173.598;367.9674;45.853;46.5672;119;119;0;0;0.1622;0.1457;0.0101;4;2;1
5454;164;0;159;159;139;173.598;112.0179;182.011;21.7083;110.5995;318;159;0;0;0.1457;0.1457;0.0271;4;3;1
5455;164;139;139;139;119;112.0179;133.9039;66.1287;58.6366;67.3238;139;139;0;0;0.1457;0.0417;0.0118;4;4;1
5456;164;139;119;219;119;133.9039;192.5526;62.1691;75.0417;76.3823;219;109.5;0;0;0.1457;0.0947;0.0186;4;5;1
5457;164;100;119;119;119;192.5526;142.6403;144.5337;56.5442;58.3824;119;119;0;0;0.1457;0.0947;0.0101;4;7;1
5458;164;119;119;119;99;142.6403;760.0929;107.0561;36.0451;42.0862;119;119;0;0;0.0252;0.0947;0.0101;4;9;1
5467;164;199;139;278;179;456.7631;135.9871;564.838;104.1393;44.9055;278;139;0;0;0.0772;0.1437;0.0237;6;1;1
5468;164;139;179;179;139;135.9871;261.5808;96.7471;38.1182;33.5596;179;179;0;0;0.0772;0.1722;0.0152;6;2;1
5469;164;179;139;278;139;261.5808;238.1344;110.6526;145.3109;91.1112;278;139;0;0;0.0972;0.2187;0.0237;6;3;1
5470;164;139;139;139;99;238.1344;194.5925;224.7221;15.2398;12.53;139;139;0;0;0.0972;0.2222;0.0118;6;5;1
5471;164;139;99;99;99;194.5925;697.87;203.1576;14.151;15.6605;99;99;0;0;0.1437;0.2467;0.0084;6;7;1
5480;164;119;80;80;80;642.5553;211.0148;778.8408;139.2157;132.795;80;80;0;0;0.2222;0.3567;0.0068;9;1;1
5481;164;80;80;80;80;211.0148;255.6956;110.44;109.5822;100;80;80;0;80;0.2222;0.3567;0.0068;9;2;1
5482;164;80;80;80;80;255.6956;130.8625;192.3798;65.0404;65.1153;80;80;0;0;0.2467;0.3567;0.0068;9;4;1
5483;164;80;80;80;80;130.8625;448.1166;52.7731;78.0577;79.5393;80;80;80;0;0.2467;0.3522;0.0068;9;5;1
5484;164;80;80;80;80;448.1166;255.811;482;45.2217;49.7393;80;80;0;80;0.2487;0.3522;0.0068;9;2;1
