x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;y
-0.241;-2.561;-3.157;-3.842;-6.028;-0.099;-1006;-428;17;-243;1;2;0.852;0.473;1.052;-1.788;-3.218;-1.588;-0.736;0
0.852;-1.429;-2.332;-2.827;-5.227;0.702;6;-1006;-428;17;1;3;-0.375;0.198;-2.617;-4.035;-2.419;-1.574;-0.323;0
-0.375;-1.495;-2.5;-2.896;-5.583;0.741;-281;6;-1006;-428;1;3;0.576;-2.25;-3.673;-2.051;-1.204;0.052;0.356;0
0.576;-0.518;-1.839;-1.939;-4.946;1.385;3;-281;6;-1006;2;3;-2.81;-4.225;-2.612;-1.769;-0.52;-0.219;-1.155;0
-2.81;-2.81;-4.205;-4.401;-7.616;-0.495;-421;3;-281;6;1;3;-1.456;0.203;1.071;2.355;2.666;1.702;2.281;1
-1.456;-3.724;-5.211;-5.406;-9.141;-0.849;-566;-421;3;-281;1;2;1.684;2.564;3.868;4.183;3.205;3.792;4.237;0
1.684;-1.691;-3.316;-3.515;-7.337;0.98;43;-566;-421;3;1;3;0.865;2.148;2.458;1.496;2.073;2.511;3.302;0
0.865;-0.527;-2.277;-2.479;-6.349;1.984;14;43;-566;-421;2;4;1.271;1.578;0.625;1.197;1.631;2.415;2.733;0
1.271;0.95;-0.933;-1.035;-5.065;3.277;33;14;43;-566;3;4;0.303;-0.638;-0.073;0.356;1.13;1.444;1.904;0
0.303;1.15;-0.529;-0.529;-4.682;3.668;-26;33;14;43;3;5;-0.939;-0.375;0.052;0.824;1.137;1.596;1.022;0
-0.939;0.306;-1.258;-1.155;-5.2;2.784;-142;-26;33;14;2;4;0.568;1;1.779;2.095;2.558;1.979;4;1
0.568;0.876;-0.49;-0.386;-4.279;3.337;66;-142;-26;33;2;5;0.429;1.204;1.518;1.978;1.403;3.413;3.402;0
0.429;1.309;0.042;0.146;-3.578;3.658;89;66;-142;-26;2;6;0.771;1.084;1.543;0.969;2.971;2.96;4.055;1
0.771;1.983;1.024;0.919;-2.245;4.226;90;89;66;-142;3;6;0.31;0.765;0.197;2.182;2.172;3.258;3.3;0
0.31;1.87;1.444;1.232;-1.643;4.442;83;90;89;66;3;6;0.454;-0.113;1.866;1.856;2.939;2.98;3.073;0
0.454;1.797;1.904;1.585;-1.197;4.888;81;83;90;89;3;6;-0.565;1.406;1.396;2.474;2.515;2.607;2.063;0
-0.565;0.906;1.328;1.011;-1.555;4.136;-35;81;83;90;2;5;1.982;1.972;3.056;3.097;3.19;2.643;1.848;0
1.982;2.373;3.229;2.906;-0.111;6.36;97;-35;81;83;2;6;-0.01;1.053;1.093;1.184;0.648;-0.132;-1.468;0
-0.01;2.045;3.218;2.789;-0.323;6.539;87;97;-35;81;1;5;1.063;1.103;1.195;0.658;-0.121;-1.458;-2.136;0
1.063;2.706;3.99;3.773;0.03;7.645;96;87;97;-35;2;5;0.04;0.13;-0.401;-1.172;-2.494;-3.165;3.125;1
0.04;2.221;3.815;3.6;-0.528;7.839;89;96;87;97;2;5;0.09;-0.441;-1.212;-2.533;-3.204;3.084;4.476;1
0.09;1.896;3.693;3.585;-0.833;7.897;89;89;96;87;3;5;-0.53;-1.301;-2.621;-3.291;2.991;4.382;4.252;1
-0.53;0.944;2.93;2.93;-1.749;7.342;12;89;89;96;2;4;-0.774;-2.102;-2.776;3.54;4.938;4.807;6.658;1
-0.774;-0.041;2.027;1.921;-2.798;6.66;-5;12;89;89;1;4;-1.338;-2.017;4.348;5.757;5.625;7.49;5.899;1
-1.338;-1.378;0.454;0.454;-3.909;4.778;-278;-5;12;89;0;3;-0.688;5.763;7.191;7.058;8.948;7.335;8.681;1
-0.688;-1.957;-0.545;-0.34;-4.287;3.238;-302;-278;-5;12;0;3;6.496;7.934;7.8;9.703;8.079;9.434;9.517;1
6.496;3.78;5.482;5.916;1.13;9.381;96;-302;-278;-5;1;3;1.35;1.224;3.011;1.486;2.759;2.836;4.4;1
1.35;4.549;6.361;7.125;1.203;10.902;86;96;-302;-278;2;3;-0.125;1.639;0.134;1.39;1.466;3.009;3.862;1
-0.125;3.898;5.69;6.773;0.202;10.587;76;86;96;-302;2;2;1.766;0.259;1.516;1.593;3.138;3.992;4.414;0
1.766;5.104;7.013;8.325;0.712;12.488;89;76;86;96;2;3;-1.48;-0.245;-0.17;1.348;2.188;2.603;1.839;1
-1.48;3.037;5.005;6.612;-1.341;10.746;48;89;76;86;1;3;1.254;1.33;2.871;3.723;4.144;3.369;3.302;0
1.254;3.716;5.684;7.729;-0.853;11.518;90;48;89;76;2;4;0.076;1.598;2.439;2.855;2.089;2.023;2.259;0
0.076;3.187;5.343;7.591;-1.333;11.342;93;90;48;89;2;5;1.521;2.361;2.777;2.012;1.946;2.182;3.41;0
1.521;3.845;6.311;9.117;-0.757;12.539;90;93;90;48;3;5;0.828;1.237;0.484;0.419;0.651;1.861;1.768;0
0.828;3.604;6.559;9.797;-0.851;13.056;83;90;93;90;3;5;0.406;-0.341;-0.406;-0.175;1.024;0.932;0.784;0
0.406;2.845;6.468;10.02;-1.261;13.258;81;83;90;93;3;6;-0.744;-0.809;-0.579;0.616;0.524;0.377;0.248;0
-0.744;1.599;5.058;9.091;-2.527;11.913;-2;81;83;90;2;5;-0.065;0.167;1.37;1.278;1.13;1;1.259;0
-0.065;1.153;4.583;8.8;-3.115;11.607;79;-2;81;83;1;5;0.232;1.436;1.343;1.195;1.066;1.325;0.537;0
0.232;1.008;4.32;8.833;-3.324;11.332;84;79;-2;81;1;5;1.202;1.109;0.961;0.832;1.091;0.305;0.619;0
1.202;1.937;5.067;9.809;-2.598;11.993;93;84;79;-2;2;5;-0.091;-0.237;-0.365;-0.11;-0.886;-0.575;-1.324;0
-0.091;1.372;4.47;9.489;-3.289;11.565;47;93;84;79;2;4;-0.146;-0.274;-0.018;-0.795;-0.485;-1.234;-1.655;0
-0.146;0.849;3.92;9.111;-3.601;10.874;9;47;93;84;1;3;-0.128;0.128;-0.65;-0.339;-1.09;-1.511;-2.088;0
-0.128;0.442;3.295;8.754;-3.979;10.106;-13;9;47;93;0;2;0.257;-0.523;-0.211;-0.963;-1.384;-1.962;-2.072;0
0.257;0.515;3.073;8.816;-3.648;9.392;85;-13;9;47;1;3;-0.777;-0.466;-1.216;-1.637;-2.213;-2.323;-3.072;0
-0.777;-0.267;1.696;7.756;-3.888;7.095;-109;85;-13;9;1;3;0.313;-0.442;-0.866;-1.447;-1.557;-2.313;-2.221;0
0.313;0.046;1.445;7.879;-2.377;5.157;64;-109;85;-13;2;3;-0.753;-1.176;-1.755;-1.865;-2.618;-2.526;-1.948;0
-0.753;-0.708;0.4;6.855;-2.851;3.624;-340;64;-109;85;1;2;-0.426;-1.009;-1.12;-1.879;-1.787;-1.203;-0.278;0
-0.426;-1.131;-0.121;6.19;-3.003;2.768;-354;-340;64;-109;1;2;-0.586;-0.697;-1.46;-1.367;-0.781;0.149;0.121;0
-0.586;-1.529;-0.89;5.36;-3.397;1.662;-406;-354;-340;64;0;2;-0.112;-0.879;-0.785;-0.196;0.739;0.711;1.328;0
-0.112;-1.458;-1.001;5.034;-3.505;1.554;-411;-406;-354;-340;0;2;-0.768;-0.674;-0.084;0.852;0.824;1.442;-1.217;0
-0.768;-1.852;-1.852;3.922;-3.986;0.362;-607;-411;-406;-354;0;1;0.094;0.689;1.632;1.604;2.226;-0.453;-2.708;0
0.094;-1.486;-1.759;3.816;-3.895;0.453;-153;-607;-411;-406;1;2;0.594;1.536;1.508;2.13;-0.547;-2.799;-0.622;0
0.594;-0.716;-1.176;4.229;-3.149;0.844;41;-153;-607;-411;2;2;0.937;0.909;1.527;-1.134;-3.373;-1.209;1.143;0
0.937;0.401;-0.342;5;-2.33;1.659;74;41;-153;-607;3;3;-0.028;0.585;-2.051;-4.27;-2.126;0.204;3.75;1
-0.028;0.466;-0.278;4.665;-2.269;1.724;4;74;41;-153;2;3;0.613;-2.024;-4.243;-2.098;0.232;3.779;7.307;1
0.613;1.082;0.333;5;-1.67;2.323;89;4;74;41;2;4;-2.621;-4.827;-2.695;-0.378;3.147;6.654;6.054;1
-2.621;-1.291;-2.206;1.952;-4.334;0.018;-308;89;4;74;1;4;-2.265;-0.076;2.303;5.923;9.524;8.908;7.638;1
-2.265;-3.164;-4.154;-0.454;-6.922;-1.146;-340;-308;89;4;1;4;2.24;4.674;8.378;12.062;11.432;10.133;10.123;1
2.24;-0.902;-1.916;1.58;-4.923;1.208;68;-340;-308;89;1;4;2.38;6.003;9.607;8.991;7.72;7.711;7.692;1
2.38;1.361;0.512;3.698;-2.396;3.391;79;68;-340;-308;2;4;3.539;7.059;6.457;5.215;5.206;5.188;6.179;0
3.539;4.458;3.972;7.059;0.603;7.084;91;79;68;-340;3;4;3.4;2.818;1.619;1.61;1.593;2.55;0.841;0
3.4;7.009;7.108;10.277;2.184;11.379;91;91;79;68;3;5;-0.562;-1.722;-1.731;-1.748;-0.822;-2.475;-2.328;0
-0.562;5.625;6.309;9.24;0.719;11.236;48;91;91;79;2;4;-1.166;-1.175;-1.192;-0.261;-1.923;-1.775;-1.592;0
-1.166;3.821;4.779;7.659;-1.063;10.087;52;48;91;91;1;4;-0.009;-0.026;0.916;-0.766;-0.616;-0.431;0.326;0
-0.009;3.245;4.576;7.243;-1.586;10.199;89;52;48;91;0;4;-0.018;0.925;-0.757;-0.608;-0.423;0.335;-1.224;0
-0.018;2.76;4.366;6.921;-2.112;10.302;87;89;52;48;0;3;0.942;-0.74;-0.59;-0.405;0.352;-1.207;-0.44;0
0.942;2.89;4.963;7.624;-1.866;11.147;88;87;89;52;1;3;-1.666;-1.518;-1.335;-0.585;-2.129;-1.37;-1.832;0
-1.666;0.276;3.026;5.534;-3.831;9.48;-47;88;87;89;1;2;0.151;0.337;1.1;-0.47;0.302;-0.169;0.257;0
0.151;-0.195;2.899;5.397;-3.932;9.345;-209;-47;88;87;2;2;0.186;0.948;-0.62;0.151;-0.319;0.106;0.151;0
0.186;-0.449;2.809;5.298;-3.998;9.244;-117;-209;-47;88;2;3;0.76;-0.805;-0.035;-0.504;-0.08;-0.035;0.707;0
0.76;0.132;3.216;5.803;-3.596;9.602;54;-117;-209;-47;3;4;-1.553;-0.79;-1.255;-0.834;-0.79;-0.053;0.097;0
-1.553;-1.163;1.337;3.967;-5.173;7.675;-262;54;-117;-209;2;4;0.776;0.303;0.731;0.776;1.524;1.676;3.45;0
0.776;-0.221;1.755;4.482;-4.599;7.89;44;-262;54;-117;2;5;-0.469;-0.044;0;0.743;0.893;2.654;2.875;1
-0.469;-0.601;1.096;3.801;-5.046;7.105;-191;44;-262;54;1;4;0.427;0.471;1.218;1.369;3.137;3.359;4.284;1
0.427;-0.177;1.254;3.86;-4.722;7.083;55;-191;44;-262;2;5;0.044;0.788;0.938;2.699;2.92;3.841;3.522;1
0.044;-0.044;1.118;3.621;-4.68;6.788;11;55;-191;44;2;5;0.743;0.893;2.654;2.875;3.795;3.476;4.051;1
0.743;0.788;1.506;4.199;-3.809;6.664;69;11;55;-191;3;5;0.149;1.897;2.116;3.029;2.713;3.284;3.214;1
0.149;0.76;1.117;4.164;-2.845;4.991;25;69;11;55;3;5;1.745;1.964;2.876;2.56;3.13;3.06;2.99;0
1.745;2.247;2.427;5.789;-0.557;5.27;98;25;69;11;3;6;0.215;1.112;0.801;1.361;1.293;1.224;0.922;0
0.215;2.197;2.287;5.823;0.172;4.307;94;98;25;69;3;6;0.894;0.585;1.144;1.075;1.006;0.705;0.653;0
0.894;2.84;2.93;6.479;0.462;5.257;100;94;98;25;3;7;-0.307;0.247;0.179;0.111;-0.187;-0.239;-0.631;0
-0.307;2.077;2.524;5.96;-0.102;5.021;56;100;94;98;2;6;0.556;0.487;0.419;0.12;0.068;-0.325;0.573;0
0.556;2.198;3.004;6.26;0.026;5.808;96;56;100;94;2;6;-0.068;-0.136;-0.434;-0.485;-0.876;0.017;0.527;0
-0.068;1.687;2.753;5.996;-0.381;5.72;84;96;56;100;1;5;-0.068;-0.366;-0.417;-0.808;0.085;0.595;-1.667;0
-0.068;1.267;2.504;5.829;-0.953;5.793;83;84;96;56;1;4;-0.298;-0.349;-0.741;0.153;0.664;-1.6;-2.545;0
-0.298;0.619;2.021;5.324;-1.414;5.32;31;83;84;96;0;3;-0.051;-0.444;0.453;0.965;-1.306;-2.254;-2.903;0
-0.051;0.223;1.88;5.081;-1.713;5.34;49;31;83;84;0;2;-0.393;0.504;1.017;-1.256;-2.204;-2.853;-3.007;0
-0.393;-0.342;1.303;4.48;-2.263;4.778;-162;49;31;83;0;1;0.901;1.415;-0.866;-1.818;-2.47;-2.624;-4.383;0
0.901;0.384;2.038;5.233;-1.548;5.481;88;-162;49;31;1;2;0.51;-1.751;-2.694;-3.34;-3.493;-5.236;-5.151;0
0.51;0.724;2.292;5.675;-1.294;5.718;89;88;-162;49;2;2;-2.249;-3.188;-3.831;-3.983;-5.717;-5.632;-7.121;0
-2.249;-1.374;-0.095;3.113;-3.595;3.411;-368;89;88;-162;2;2;-0.96;-1.618;-1.774;-3.547;-3.461;-4.983;-5.84;0
-0.96;-2.07;-1.14;2.032;-4.281;2.074;-361;-368;89;88;1;2;-0.664;-0.821;-2.612;-2.524;-4.062;-4.927;-3.555;0
-0.664;-2.386;-1.796;1.355;-4.916;1.438;-384;-361;-368;89;0;2;-0.158;-1.961;-1.873;-3.421;-4.291;-2.911;-2.339;0
-0.158;-2.205;-2.036;1.104;-4.987;1.038;-383;-384;-361;-368;0;2;-1.806;-1.717;-3.268;-4.14;-2.757;-2.184;-2.343;0
-1.806;-3.555;-3.722;-0.81;-6.781;-0.426;-449;-383;-384;-361;0;2;0.09;-1.489;-2.377;-0.969;-0.386;-0.547;-3.319;0
0.09;-2.965;-3.552;-0.721;-6.931;0.075;-585;-449;-383;-384;1;2;-1.577;-2.464;-1.057;-0.475;-0.636;-3.405;-2.832;0
-1.577;-3.911;-4.909;-2.373;-8.703;-0.723;-1111;-585;-449;-383;1;1;-0.901;0.528;1.12;0.956;-1.857;-1.275;-3.751;0
-0.901;-4.106;-5.603;-3.253;-9.975;-0.711;-1056;-1111;-585;-449;1;1;1.442;2.04;1.874;-0.965;-0.377;-2.876;-1.589;0
1.442;-2.119;-3.991;-1.945;-8.752;1.165;46;-1056;-1111;-585;1;2;0.589;0.426;-2.373;-1.793;-4.257;-2.989;-0.38;0
0.589;-0.928;-3.173;-1.455;-8.139;2.117;-2;46;-1056;-1111;2;3;-0.162;-2.944;-2.368;-4.817;-3.557;-0.963;-0.999;0
-0.162;-0.645;-3.077;-1.702;-8.212;2.384;-182;-2;46;-1056;2;3;-2.787;-2.21;-4.663;-3.4;-0.803;-0.839;-0.74;0
-2.787;-2.804;-5.364;-4.441;-10.696;0.572;-364;-182;-2;46;1;3;0.594;-1.93;-0.631;2.041;2.004;2.106;3.655;1
0.594;-1.784;-4.467;-3.874;-10.017;1.602;-17;-364;-182;-2;1;3;-2.509;-1.217;1.439;1.402;1.503;3.043;3.108;1
-2.509;-3.549;-6.368;-6.285;-12.274;0.34;-360;-17;-364;-182;1;3;1.324;4.049;4.011;4.115;5.695;5.761;5.222;1
1.324;-1.914;-4.706;-5.044;-10.742;1.925;21;-360;-17;-364;2;4;2.689;2.651;2.754;4.313;4.379;3.847;4.369;0
2.689;0.908;-1.795;-2.491;-7.881;4.514;74;21;-360;-17;2;4;-0.036;0.064;1.582;1.646;1.127;1.637;1.436;0
-0.036;0.872;-1.478;-2.613;-7.293;4.511;-36;74;21;-360;2;3;0.1;1.619;1.683;1.164;1.673;1.473;1.373;0
0.1;0.88;-1.114;-2.602;-6.65;4.546;-19;-36;74;21;2;4;1.517;1.581;1.063;1.572;1.372;1.272;0.418;0
1.517;2.223;0.658;-1.299;-4.504;5.752;75;-19;-36;74;2;5;0.063;-0.448;0.054;-0.143;-0.242;-1.083;-2.005;0
0.063;2.287;0.994;-1.237;-3.371;5.272;50;75;-19;-36;3;5;-0.51;-0.009;-0.206;-0.304;-1.145;-2.066;-1.699;0
-0.51;1.673;0.661;-1.74;-3.194;4.465;67;50;75;-19;2;5;0.503;0.306;0.207;-0.638;-1.564;-1.196;-1.906;0
0.503;1.812;1.351;-1.246;-2.196;4.803;93;67;50;75;2;5;-0.197;-0.295;-1.136;-2.057;-1.691;-2.397;-1.646;0
-0.197;1.335;1.243;-1.353;-2.132;4.535;21;93;67;50;1;4;-0.099;-0.941;-1.864;-1.497;-2.205;-1.452;-0.484;0
-0.099;0.687;1.235;-1.363;-1.797;4.194;36;21;93;67;1;4;-0.843;-1.767;-1.4;-2.108;-1.355;-0.386;0.592;0
-0.843;-0.432;0.381;-2.195;-2.626;3.366;-149;36;21;93;0;3;-0.932;-0.561;-1.276;-0.516;0.461;1.448;3.104;1
-0.932;-1.36;-0.464;-3.02;-3.448;2.548;-519;-149;36;21;0;2;0.374;-0.347;0.42;1.407;2.402;4.073;3.48;1
0.374;-0.991;-0.091;-2.571;-3.086;2.91;-15;-519;-149;36;1;2;-0.719;0.045;1.028;2.02;3.685;3.094;4.813;1
-0.719;-1.614;-0.809;-3.185;-3.783;2.213;-447;-15;-519;-149;1;2;0.77;1.76;2.759;4.436;3.84;5.572;5.572;1
0.77;-0.678;-0.045;-2.44;-3.042;2.954;35;-447;-15;-519;2;2;0.982;1.974;3.638;3.047;4.766;4.766;5.339;1
0.982;0.389;0.936;-1.394;-2.09;3.907;60;35;-447;-15;2;3;0.982;2.63;2.044;3.747;3.747;4.314;4.449;1
0.982;1.283;1.927;-0.426;-1.129;4.868;63;60;35;-447;3;4;1.632;1.052;2.738;2.738;3.3;3.434;4.031;0
1.632;2.75;3.309;1.199;0.044;6.365;87;63;60;35;3;5;-0.57;1.088;1.088;1.641;1.773;2.361;2.633;1
-0.57;1.98;2.441;0.622;-0.962;5.682;26;87;63;60;2;5;1.668;1.668;2.224;2.357;2.948;3.222;3.319;0
1.668;3.309;3.681;2.209;0.427;6.704;93;26;87;63;2;5;0;0.547;0.677;1.259;1.528;1.623;0.955;0
0;2.94;3.309;2.209;0.078;6.334;92;93;26;87;1;5;0.547;0.677;1.259;1.528;1.623;0.955;1.155;0
0.547;2.86;3.596;2.677;0.017;6.926;95;92;93;26;2;5;0.13;0.708;0.976;1.071;0.406;0.604;1.243;0
0.13;2.447;3.452;2.81;-0.284;6.939;93;95;92;93;2;5;0.578;0.845;0.94;0.276;0.474;1.112;0.681;0
0.578;2.406;3.772;3.313;-0.308;7.556;94;93;95;92;3;5;0.266;0.36;-0.3;-0.103;0.532;0.103;0.077;0
0.266;2.051;3.863;3.587;-0.553;7.951;90;94;93;95;3;5;0.094;-0.564;-0.368;0.265;-0.162;-0.188;-0.966;0
0.094;1.615;3.685;3.685;-1.048;8.081;100;90;94;93;3;6;-0.658;-0.461;0.171;-0.256;-0.282;-1.059;-0.777;0
-0.658;0.597;2.73;3.003;-2.113;7.315;-42;100;90;94;2;5;0.198;0.834;0.404;0.378;-0.404;-0.12;-0.232;0
0.198;0.535;2.751;3.206;-2.084;7.328;77;-42;100;90;2;6;0.635;0.206;0.18;-0.601;-0.318;-0.429;0.077;0
0.635;0.825;3.131;3.862;-1.874;7.833;84;77;-42;100;2;6;-0.426;-0.452;-1.228;-0.947;-1.057;-0.554;0.554;0
-0.426;0.309;2.421;3.419;-2.7;7.3;-49;84;77;-42;2;5;-0.026;-0.805;-0.522;-0.634;-0.128;0.985;1.91;0
-0.026;0.111;2.126;3.484;-2.806;6.853;-24;-49;84;77;1;4;-0.78;-0.497;-0.608;-0.103;1.011;1.936;2.039;0
-0.78;-0.669;1.065;2.677;-3.483;5.517;-318;-24;-49;84;0;3;0.285;0.173;0.682;1.805;2.737;2.841;3.393;1
0.285;-0.386;1.088;2.97;-3.128;5.213;29;-318;-24;-49;1;3;-0.112;0.396;1.515;2.445;2.548;3.099;2.669;0
-0.112;-0.497;0.712;2.855;-2.831;4.204;-89;29;-318;-24;1;3;0.509;1.629;2.56;2.663;3.215;2.784;2.603;0
0.509;0.094;0.874;3.378;-2.008;3.706;64;-89;29;-318;2;3;1.115;2.041;2.144;2.693;2.264;2.084;2.907;0
1.115;1.124;1.734;4.53;-0.666;4.052;86;64;-89;29;2;3;0.916;1.018;1.561;1.136;0.958;1.773;1.764;0
0.916;1.788;2.313;5.488;0.076;4.449;90;86;64;-89;3;4;0.101;0.639;0.219;0.042;0.849;0.84;0.664;0
0.101;1.716;2.24;5.5;0.008;4.374;74;90;86;64;3;5;0.537;0.118;-0.059;0.747;0.739;0.563;0.747;0
0.537;2.002;2.526;5.973;0.461;4.488;98;74;90;86;3;6;-0.418;-0.593;0.209;0.2;0.025;0.209;0.276;0
-0.418;1.403;1.923;5.345;-0.293;4.055;33;98;74;90;2;5;-0.176;0.629;0.621;0.444;0.629;0.696;0.604;0
-0.176;0.967;1.57;5.066;-0.634;3.706;60;33;98;74;1;5;0.806;0.798;0.622;0.806;0.874;0.781;2.386;0
0.806;1.437;2.215;5.727;-0.166;4.493;94;60;33;98;1;5;-0.008;-0.183;0;0.067;-0.025;1.567;1.617;0
-0.008;1.087;2.032;5.532;-0.506;4.469;77;94;60;33;1;4;-0.175;0.008;0.075;-0.017;1.575;1.625;1.633;0
-0.175;0.655;1.681;5.162;-0.844;4.123;13;77;94;60;1;3;0.184;0.25;0.159;1.753;1.803;1.812;1.544;0
0.184;0.503;1.695;5.171;-0.99;4.29;75;13;77;94;1;3;0.067;-0.025;1.567;1.617;1.625;1.358;1.125;0
0.067;0.401;1.677;5.057;-1.006;4.27;53;75;13;77;2;3;-0.092;1.499;1.549;1.557;1.291;1.058;7.22;1
-0.092;0.226;1.412;4.777;-1.259;4.008;41;53;75;13;2;3;1.592;1.642;1.65;1.384;1.15;7.318;7.135;1
1.592;1.567;2.766;6.26;-0.098;5.475;98;41;53;75;2;4;0.049;0.057;-0.205;-0.435;5.637;5.456;5.907;1
0.049;1.448;2.643;6.035;-0.538;5.661;90;98;41;53;2;4;0.008;-0.254;-0.484;5.585;5.404;5.855;6.848;1
0.008;1.203;2.479;5.768;-0.692;5.497;89;90;98;41;3;5;-0.262;-0.492;5.576;5.396;5.847;6.839;7.856;1
-0.262;0.771;1.953;5.216;-1.194;4.98;27;89;90;98;2;5;-0.23;5.854;5.673;6.125;7.12;8.139;8.559;1
-0.23;0.372;1.463;4.702;-1.502;4.343;-18;27;89;90;1;4;6.098;5.917;6.37;7.367;8.389;8.809;9.122;1
6.098;5.793;7.113;10.8;2.671;10.965;99;-18;27;89;1;4;-0.171;0.256;1.196;2.159;2.555;2.85;2.617;0
-0.171;4.837;6.399;10.232;1.364;10.828;92;99;-18;27;1;4;0.428;1.369;2.334;2.731;3.027;2.793;3.703;1
0.428;4.518;6.326;10.419;0.844;11.156;96;92;99;-18;2;4;0.937;1.898;2.293;2.588;2.355;3.262;4.602;1
0.937;4.651;6.708;11.074;0.455;12.174;97;96;92;99;2;4;0.952;1.343;1.635;1.405;2.303;3.63;4.006;1
0.952;4.638;7.196;11.75;0.175;13.275;97;97;96;92;3;4;0.388;0.677;0.449;1.338;2.653;3.026;2.904;0
0.388;4.215;7.088;11.804;-0.347;13.54;97;97;97;96;3;5;0.288;0.061;0.947;2.257;2.628;2.507;2.787;0
0.288;3.615;6.79;11.747;-1.179;13.746;99;97;97;97;3;6;-0.227;0.657;1.963;2.333;2.213;2.492;3.232;1
-0.227;2.578;6.035;11.025;-2.133;13.274;64;99;97;97;2;5;0.886;2.195;2.566;2.445;2.725;3.467;3.777;0
0.886;2.61;6.377;11.633;-1.921;13.679;98;64;99;97;2;6;1.298;1.666;1.546;1.823;2.558;2.866;2.431;0
1.298;2.833;7.074;12.611;-1.661;14.654;98;98;64;99;2;6;0.363;0.244;0.518;1.244;1.548;1.118;1.215;0
0.363;2.659;6.785;12.55;-2.159;14.592;97;98;98;64;3;6;-0.118;0.155;0.878;1.181;0.753;0.849;1.048;0
-0.118;1.997;6.074;11.86;-2.766;13.901;78;97;98;98;2;5;0.273;0.997;1.3;0.872;0.968;1.167;1.212;0
0.273;1.815;5.701;11.704;-3.057;13.514;94;78;97;98;2;5;0.722;1.024;0.597;0.693;0.892;0.936;2.999;0
0.722;2.015;5.723;12.049;-2.843;13.362;96;94;78;97;2;5;0.3;-0.124;-0.029;0.168;0.212;2.26;1.653;0
0.3;1.941;5.388;11.927;-2.828;12.764;98;96;94;78;3;6;-0.423;-0.328;-0.131;-0.088;1.955;1.349;1.947;0
-0.423;1.133;4.381;11.09;-3.581;11.674;41;98;96;94;2;5;0.095;0.293;0.337;2.388;1.78;2.38;2.058;0
0.095;0.931;3.845;10.746;-3.625;10.762;80;41;98;96;2;5;0.198;0.241;2.29;1.683;2.283;1.961;2.093;0
0.198;0.758;3.5;10.606;-3.366;9.901;80;80;41;98;2;5;0.044;2.089;1.483;2.081;1.76;1.891;1.512;0
0.044;0.506;2.923;10.209;-3.05;8.556;79;80;80;41;3;6;2.044;1.438;2.037;1.715;1.847;1.467;1.234;0
2.044;2.26;4.321;12.011;-0.576;8.812;98;79;80;80;3;6;-0.594;-0.007;-0.322;-0.193;-0.565;-0.794;-0.465;0
-0.594;1.357;3.316;10.99;-1.377;7.708;1;98;79;80;2;5;0.59;0.273;0.403;0.029;-0.202;0.13;0.173;0
0.59;1.658;3.464;11.201;-1.076;7.7;85;1;98;79;2;5;-0.315;-0.186;-0.558;-0.787;-0.458;-0.415;-0.565;0
-0.315;1.044;2.758;10.5;-1.457;6.747;43;85;1;98;1;5;0.129;-0.244;-0.474;-0.144;-0.1;-0.251;0.804;0
0.129;0.955;2.513;10.205;-1.399;6.233;79;43;85;1;2;5;-0.373;-0.602;-0.272;-0.229;-0.38;0.674;0.839;0
-0.373;0.434;1.906;9.449;-1.697;5.375;33;79;43;85;1;4;-0.23;0.101;0.144;-0.007;1.05;1.216;0.712;0
-0.23;0.058;1.374;8.769;-2.062;4.718;36;33;79;43;1;3;0.332;0.375;0.224;1.284;1.449;0.945;2.005;0
0.332;0.245;1.488;8.788;-1.668;4.551;42;36;33;79;1;3;0.043;-0.108;0.949;1.114;0.611;1.667;0.503;0
0.043;0.144;1.236;8.411;-1.486;3.892;28;42;36;33;2;4;-0.151;0.905;1.07;0.568;1.624;0.46;1.595;0
-0.151;-0.151;0.937;7.911;-1.356;3.187;-177;28;42;36;2;3;1.058;1.223;0.719;1.777;0.612;1.748;1.389;0
1.058;0.833;1.783;8.631;-0.524;4.009;92;-177;28;42;2;4;0.164;-0.335;0.712;-0.441;0.683;0.327;0.128;0
0.164;0.853;1.728;8.39;-0.572;3.951;74;92;-177;28;2;4;-0.498;0.547;-0.604;0.519;0.163;-0.036;0.135;0
-0.498;0.351;1.076;7.437;-1.067;3.173;-132;74;92;-177;2;4;1.05;-0.107;1.021;0.664;0.464;0.636;2.722;0
1.05;1.26;1.916;8.15;-0.24;3.992;87;-132;74;92;2;5;-1.145;-0.028;-0.382;-0.58;-0.41;1.654;1.88;1
-1.145;0.1;0.604;6.585;-1.382;2.567;-198;87;-132;74;1;4;1.13;0.772;0.572;0.744;2.832;3.061;2.925;0
1.13;1.014;1.595;7.38;-0.408;3.535;73;-198;87;-132;2;4;-0.354;-0.552;-0.382;1.683;1.909;1.775;1.584;0
-0.354;0.514;1.09;6.677;-0.9;3.038;-23;73;-198;87;1;4;-0.199;-0.028;2.044;2.271;2.136;1.944;1.973;0
-0.199;0.171;0.745;6.143;-0.958;2.423;-69;-23;73;-198;1;3;0.171;2.247;2.474;2.339;2.147;2.176;2.937;0
0.171;0.27;0.773;6.005;-0.789;2.31;1;-69;-23;73;1;3;2.073;2.3;2.165;1.973;2.002;2.761;2.229;0
